po_id,supplier_id,material_id,order_date,expected_delivery_date,actual_delivery_date,quantity_kg,status
PO-00000244,SUP-KSA-03,RM-ADTV-176,2024-08-14,2024-08-24,2024-08-24,858.37,Delivered
PO-00000245,SUP-IND-01,RM-WHT-139,2023-04-17,2023-05-05,2023-05-05,35253.99,Delivered
PO-00000246,SUP-KSA-03,RM-ADTV-232,2024-07-05,2024-07-15,2024-07-15,986.55,Delivered
PO-00000247,SUP-IND-01,RM-WHT-075,2023-10-21,2023-11-08,2023-11-08,20080.04,Delivered
PO-00000248,SUP-KSA-04,RM-ADTV-198,2025-02-12,2025-02-23,2025-02-23,807.91,Delivered
PO-00000249,SUP-UKR-01,RM-WHT-082,2023-12-09,2023-12-31,2023-12-31,4950.4,Delivered
PO-00000250,SUP-KSA-01,RM-ADTV-249,2024-03-02,2024-03-09,2024-03-09,1334.28,Delivered
PO-00000251,SUP-AUS-01,RM-WHT-098,2024-06-27,2024-07-22,2024-07-22,15239.57,Delivered
PO-00000252,SUP-AUS-01,RM-WHT-139,2022-12-31,2023-01-25,2023-01-25,11945.72,Delivered
PO-00000253,SUP-KSA-02,RM-ADTV-212,2023-10-07,2023-10-16,2023-10-16,541.08,Delivered
PO-00000254,SUP-IND-01,RM-WHT-143,2024-04-09,2024-04-27,2024-04-27,38328.63,Delivered
PO-00000255,SUP-KSA-04,RM-ADTV-166,2025-02-20,2025-03-03,2025-03-03,2545.11,Delivered
PO-00000256,SUP-KSA-02,RM-ADTV-220,2025-01-30,2025-02-08,2025-02-08,1285.25,Delivered
PO-00000257,SUP-IND-01,RM-WHT-008,2023-08-04,2023-08-22,2023-08-22,10805.71,Delivered
PO-00000258,SUP-KSA-03,RM-ADTV-235,2023-03-01,2023-03-11,2023-03-11,662.82,Delivered
PO-00000259,SUP-KSA-04,RM-ADTV-229,2025-05-04,2025-05-15,2025-05-15,3148.1,Delivered
PO-00000260,SUP-KSA-04,RM-ADTV-173,2023-10-11,2023-10-22,2023-10-22,345.44,Delivered
PO-00000261,SUP-KSA-04,RM-ADTV-177,2023-09-20,2023-10-01,2023-10-01,635.93,Delivered
PO-00000262,SUP-AUS-01,RM-WHT-026,2024-11-25,2024-12-20,2024-12-20,9084.3,Delivered
PO-00000263,SUP-UKR-01,RM-WHT-028,2024-07-16,2024-08-07,2024-08-07,11432.44,Delivered
PO-00000264,SUP-KSA-03,RM-ADTV-164,2024-08-21,2024-08-31,2024-08-31,113.02,Delivered
PO-00000265,SUP-IND-01,RM-WHT-082,2024-04-14,2024-05-02,2024-05-02,3196.58,Delivered
PO-00000266,SUP-IND-01,RM-WHT-135,2023-06-09,2023-06-27,2023-06-27,30793.96,Delivered
PO-00000267,SUP-KSA-03,RM-ADTV-239,2024-05-24,2024-06-03,2024-06-03,1992.15,Delivered
PO-00000268,SUP-IND-01,RM-WHT-085,2025-06-12,2025-06-30,2025-06-30,16146.16,Delivered
PO-00000269,SUP-UKR-01,RM-WHT-089,2024-09-28,2024-10-20,2024-10-20,40618.83,Delivered
PO-00000270,SUP-AUS-01,RM-WHT-038,2023-08-26,2023-09-20,2023-09-20,12686.9,Delivered
PO-00000271,SUP-IND-01,RM-WHT-125,2024-10-28,2024-11-15,2024-11-15,11318.25,Delivered
PO-00000272,SUP-KSA-01,RM-ADTV-172,2023-04-03,2023-04-10,2023-04-10,1203.74,Delivered
PO-00000273,SUP-KSA-01,RM-ADTV-219,2023-10-16,2023-10-23,2023-10-23,516.22,Delivered
PO-00000274,SUP-UKR-01,RM-WHT-125,2024-11-16,2024-12-08,2024-12-08,6068.29,Delivered
PO-00000275,SUP-UKR-01,RM-WHT-147,2024-05-18,2024-06-09,2024-06-09,23811.34,Delivered
PO-00000276,SUP-KSA-04,RM-ADTV-199,2024-04-02,2024-04-13,2024-04-13,1088.87,Delivered
PO-00000277,SUP-UKR-01,RM-WHT-126,2024-02-20,2024-03-13,2024-03-13,2095.7,Delivered
PO-00000278,SUP-KSA-03,RM-ADTV-204,2022-12-23,2023-01-02,2023-01-02,4008.41,Delivered
PO-00000279,SUP-UKR-01,RM-WHT-091,2025-02-20,2025-03-14,2025-03-14,41683.42,Delivered
PO-00000280,SUP-AUS-01,RM-WHT-133,2023-09-02,2023-09-27,2023-09-27,21864.94,Delivered
PO-00000281,SUP-UKR-01,RM-WHT-057,2024-09-12,2024-10-04,2024-10-04,6888.52,Delivered
PO-00000282,SUP-KSA-03,RM-ADTV-159,2024-05-28,2024-06-07,2024-06-07,457.3,Delivered
PO-00000283,SUP-AUS-01,RM-WHT-046,2024-07-30,2024-08-24,2024-08-24,12253.14,Delivered
PO-00000284,SUP-UKR-01,RM-WHT-117,2024-03-06,2024-03-28,2024-03-28,18716.79,Delivered
PO-00000285,SUP-KSA-04,RM-ADTV-226,2024-12-20,2024-12-31,2024-12-31,1031.68,Delivered
PO-00000286,SUP-IND-01,RM-WHT-019,2023-07-25,2023-08-12,2023-08-12,20127.53,Delivered
PO-00000287,SUP-KSA-04,RM-ADTV-184,2024-11-14,2024-11-25,2024-11-25,2448.66,Delivered
PO-00000288,SUP-AUS-01,RM-WHT-142,2023-08-27,2023-09-21,2023-09-21,13413.52,Delivered
PO-00000289,SUP-UKR-01,RM-WHT-000,2024-06-17,2024-07-09,2024-07-09,27176.02,Delivered
PO-00000290,SUP-IND-01,RM-WHT-053,2024-10-12,2024-10-30,2024-10-30,16354.77,Delivered
PO-00000291,SUP-KSA-03,RM-ADTV-184,2025-06-17,2025-06-27,2025-06-27,1182.73,Delivered
PO-00000292,SUP-IND-01,RM-WHT-011,2023-05-18,2023-06-05,2023-06-05,6332.79,Delivered
PO-00000293,SUP-UKR-01,RM-WHT-101,2024-07-22,2024-08-13,2024-08-13,14888.61,Delivered
PO-00000294,SUP-KSA-02,RM-ADTV-203,2024-06-15,2024-06-24,2024-06-24,660.71,Delivered
PO-00000295,SUP-UKR-01,RM-WHT-089,2025-01-23,2025-02-14,2025-02-14,49231.48,Delivered
PO-00000296,SUP-AUS-01,RM-WHT-027,2023-08-08,2023-09-02,2023-09-02,29996.01,Delivered
PO-00000297,SUP-IND-01,RM-WHT-100,2024-06-02,2024-06-20,2024-06-20,9599.76,Delivered
PO-00000298,SUP-KSA-02,RM-ADTV-219,2023-07-23,2023-08-01,2023-08-01,2445.98,Delivered
PO-00000299,SUP-UKR-01,RM-WHT-133,2024-05-16,2024-06-07,2024-06-07,8860.38,Delivered
PO-00000300,SUP-KSA-03,RM-ADTV-196,2023-08-22,2023-09-01,2023-09-01,934.38,Delivered
PO-00000301,SUP-KSA-03,RM-ADTV-152,2024-11-03,2024-11-13,2024-11-13,955.1,Delivered
PO-00000302,SUP-KSA-01,RM-ADTV-193,2023-05-03,2023-05-10,2023-05-10,1774.11,Delivered
PO-00000303,SUP-IND-01,RM-WHT-064,2023-02-21,2023-03-11,2023-03-11,21588.47,Delivered
PO-00000304,SUP-KSA-02,RM-ADTV-223,2025-04-08,2025-04-17,2025-04-17,1938.41,Delivered
PO-00000305,SUP-KSA-04,RM-ADTV-216,2023-04-29,2023-05-10,2023-05-10,1811.85,Delivered
PO-00000306,SUP-KSA-01,RM-ADTV-176,2023-03-23,2023-03-30,2023-03-30,840.39,Delivered
PO-00000307,SUP-KSA-03,RM-ADTV-204,2023-12-24,2024-01-03,2024-01-03,4204.77,Delivered
PO-00000308,SUP-KSA-01,RM-ADTV-160,2023-02-16,2023-02-23,2023-02-23,2114.65,Delivered
PO-00000309,SUP-KSA-02,RM-ADTV-239,2023-07-07,2023-07-16,2023-07-16,740.58,Delivered
PO-00000310,SUP-IND-01,RM-WHT-054,2025-04-08,2025-04-26,2025-04-26,27801.19,Delivered
PO-00000311,SUP-KSA-03,RM-ADTV-196,2024-09-22,2024-10-02,2024-10-02,2421.16,Delivered
PO-00000312,SUP-IND-01,RM-WHT-132,2024-02-14,2024-03-03,2024-03-03,10769.48,Delivered
PO-00000313,SUP-IND-01,RM-WHT-002,2024-11-06,2024-11-24,2024-11-24,9053.97,Delivered
PO-00000314,SUP-KSA-01,RM-ADTV-201,2025-01-10,2025-01-17,2025-01-17,999.67,Delivered
PO-00000315,SUP-KSA-02,RM-ADTV-201,2024-12-03,2024-12-12,2024-12-12,608.67,Delivered
PO-00000316,SUP-UKR-01,RM-WHT-144,2024-02-01,2024-02-23,2024-02-23,22115.79,Delivered
PO-00000317,SUP-AUS-01,RM-WHT-077,2025-04-05,2025-04-30,2025-04-30,9371.36,Delivered
PO-00000318,SUP-KSA-04,RM-ADTV-200,2023-02-01,2023-02-12,2023-02-12,1085.28,Delivered
PO-00000319,SUP-UKR-01,RM-WHT-033,2025-05-22,2025-06-13,2025-06-13,27482.04,Delivered
PO-00000320,SUP-UKR-01,RM-WHT-091,2023-08-13,2023-09-04,2023-09-04,16564.6,Delivered
PO-00000321,SUP-AUS-01,RM-WHT-071,2024-01-18,2024-02-12,2024-02-12,19218.51,Delivered
PO-00000322,SUP-KSA-01,RM-ADTV-161,2024-04-10,2024-04-17,2024-04-17,486.12,Delivered
PO-00000323,SUP-UKR-01,RM-WHT-117,2024-02-14,2024-03-07,2024-03-07,41669.75,Delivered
PO-00000324,SUP-AUS-01,RM-WHT-122,2023-03-11,2023-04-05,2023-04-05,11874.37,Delivered
PO-00000325,SUP-KSA-02,RM-ADTV-228,2023-07-13,2023-07-22,2023-07-22,370.18,Delivered
PO-00000326,SUP-IND-01,RM-WHT-084,2023-08-07,2023-08-25,2023-08-25,8443.06,Delivered
PO-00000327,SUP-KSA-04,RM-ADTV-165,2024-03-29,2024-04-09,2024-04-09,1330.69,Delivered
PO-00000328,SUP-KSA-04,RM-ADTV-191,2023-01-05,2023-01-16,2023-01-16,1339.57,Delivered
PO-00000329,SUP-IND-01,RM-WHT-049,2024-08-17,2024-09-04,2024-09-04,35934.82,Delivered
PO-00000330,SUP-KSA-02,RM-ADTV-178,2024-02-10,2024-02-19,2024-02-19,3772.22,Delivered
PO-00000331,SUP-KSA-03,RM-ADTV-190,2024-07-07,2024-07-17,2024-07-17,1352.27,Delivered
PO-00000332,SUP-KSA-03,RM-ADTV-248,2024-08-02,2024-08-12,2024-08-12,912.21,Delivered
PO-00000333,SUP-KSA-03,RM-ADTV-215,2024-11-20,2024-11-30,2024-11-30,2513.29,Delivered
PO-00000334,SUP-AUS-01,RM-WHT-029,2024-03-15,2024-04-09,2024-04-09,8668.31,Delivered
PO-00000335,SUP-KSA-01,RM-ADTV-246,2024-06-28,2024-07-05,2024-07-05,3228.96,Delivered
PO-00000336,SUP-UKR-01,RM-WHT-083,2022-12-26,2023-01-17,2023-01-17,5525.69,Delivered
PO-00000337,SUP-KSA-02,RM-ADTV-215,2024-05-21,2024-05-30,2024-05-30,517.26,Delivered
PO-00000338,SUP-UKR-01,RM-WHT-068,2024-04-07,2024-04-29,2024-04-29,28533.58,Delivered
PO-00000339,SUP-KSA-01,RM-ADTV-193,2025-02-04,2025-02-11,2025-02-11,4259.09,Delivered
PO-00000340,SUP-AUS-01,RM-WHT-110,2025-05-20,2025-06-14,2025-06-14,12832.91,Delivered
PO-00000341,SUP-KSA-01,RM-ADTV-182,2024-07-18,2024-07-25,2024-07-25,1492.86,Delivered
PO-00000342,SUP-IND-01,RM-WHT-079,2023-12-16,2024-01-03,2024-01-03,5081.48,Delivered
PO-00000343,SUP-IND-01,RM-WHT-007,2023-10-10,2023-10-28,2023-10-28,29436.33,Delivered
PO-00000344,SUP-AUS-01,RM-WHT-131,2022-12-07,2023-01-01,2023-01-01,15341.3,Delivered
PO-00000345,SUP-KSA-04,RM-ADTV-183,2023-04-30,2023-05-11,2023-05-11,303.49,Delivered
PO-00000346,SUP-IND-01,RM-WHT-095,2024-05-12,2024-05-30,2024-05-30,25064.92,Delivered
PO-00000347,SUP-AUS-01,RM-WHT-004,2023-06-24,2023-07-19,2023-07-19,8348.99,Delivered
PO-00000348,SUP-IND-01,RM-WHT-091,2023-06-13,2023-07-01,2023-07-01,33875.67,Delivered
PO-00000349,SUP-IND-01,RM-WHT-060,2023-12-24,2024-01-11,2024-01-11,9567.51,Delivered
PO-00000350,SUP-KSA-03,RM-ADTV-232,2023-12-06,2023-12-16,2023-12-16,1359.29,Delivered
PO-00000351,SUP-UKR-01,RM-WHT-011,2024-03-05,2024-03-27,2024-03-27,9698.17,Delivered
PO-00000352,SUP-KSA-01,RM-ADTV-176,2023-10-05,2023-10-12,2023-10-12,1225.57,Delivered
PO-00000353,SUP-IND-01,RM-WHT-077,2023-11-09,2023-11-27,2023-11-27,16928.31,Delivered
PO-00000354,SUP-KSA-04,RM-ADTV-217,2023-09-02,2023-09-13,2023-09-13,689.11,Delivered
PO-00000355,SUP-UKR-01,RM-WHT-044,2024-08-23,2024-09-14,2024-09-14,30513.55,Delivered
PO-00000356,SUP-KSA-03,RM-ADTV-154,2023-04-22,2023-05-02,2023-05-02,554.18,Delivered
PO-00000357,SUP-AUS-01,RM-WHT-072,2024-11-08,2024-12-03,2024-12-03,49011.86,Delivered
PO-00000358,SUP-AUS-01,RM-WHT-046,2024-04-22,2024-05-17,2024-05-17,14372.68,Delivered
PO-00000359,SUP-AUS-01,RM-WHT-062,2024-05-18,2024-06-12,2024-06-12,27849.58,Delivered
PO-00000360,SUP-IND-01,RM-WHT-060,2023-02-11,2023-03-01,2023-03-01,21549.15,Delivered
PO-00000361,SUP-AUS-01,RM-WHT-013,2023-03-09,2023-04-03,2023-04-03,10162.31,Delivered
PO-00000362,SUP-KSA-03,RM-ADTV-214,2025-05-25,2025-06-04,2025-06-04,2212.59,Delivered
PO-00000363,SUP-UKR-01,RM-WHT-077,2025-02-07,2025-03-01,2025-03-01,14789.19,Delivered
PO-00000364,SUP-KSA-02,RM-ADTV-215,2024-05-16,2024-05-25,2024-05-25,2615.46,Delivered
PO-00000365,SUP-IND-01,RM-WHT-108,2024-12-05,2024-12-23,2024-12-23,8867.51,Delivered
PO-00000366,SUP-AUS-01,RM-WHT-002,2025-01-17,2025-02-11,2025-02-11,14624.6,Delivered
PO-00000367,SUP-UKR-01,RM-WHT-106,2024-02-25,2024-03-18,2024-03-18,46248.18,Delivered
PO-00000368,SUP-KSA-01,RM-ADTV-236,2023-10-09,2023-10-16,2023-10-16,945.73,Delivered
PO-00000369,SUP-UKR-01,RM-WHT-037,2023-07-14,2023-08-05,2023-08-05,12988.44,Delivered
PO-00000370,SUP-IND-01,RM-WHT-014,2024-08-17,2024-09-04,2024-09-04,24839.03,Delivered
PO-00000371,SUP-KSA-02,RM-ADTV-191,2025-02-16,2025-02-25,2025-02-25,774.15,Delivered
PO-00000372,SUP-UKR-01,RM-WHT-027,2025-05-03,2025-05-25,2025-05-25,10670.0,Delivered
PO-00000373,SUP-IND-01,RM-WHT-016,2024-03-27,2024-04-14,2024-04-14,5395.67,Delivered
PO-00000374,SUP-IND-01,RM-WHT-125,2023-02-10,2023-02-28,2023-02-28,4101.54,Delivered
PO-00000375,SUP-IND-01,RM-WHT-024,2024-10-01,2024-10-19,2024-10-19,16947.04,Delivered
PO-00000376,SUP-UKR-01,RM-WHT-066,2024-09-17,2024-10-09,2024-10-09,22348.02,Delivered
PO-00000377,SUP-UKR-01,RM-WHT-108,2025-05-25,2025-06-16,2025-06-16,18630.46,Delivered
PO-00000378,SUP-IND-01,RM-WHT-110,2023-03-30,2023-04-17,2023-04-17,31174.61,Delivered
PO-00000379,SUP-KSA-04,RM-ADTV-213,2024-01-27,2024-02-07,2024-02-07,830.2,Delivered
PO-00000380,SUP-KSA-02,RM-ADTV-167,2023-11-11,2023-11-20,2023-11-20,3595.84,Delivered
PO-00000381,SUP-UKR-01,RM-WHT-041,2024-05-14,2024-06-05,2024-06-05,40035.09,Delivered
PO-00000382,SUP-IND-01,RM-WHT-005,2023-01-14,2023-02-01,2023-02-01,16787.61,Delivered
PO-00000383,SUP-KSA-02,RM-ADTV-179,2024-12-30,2025-01-08,2025-01-08,1267.44,Delivered
PO-00000384,SUP-AUS-01,RM-WHT-025,2023-04-08,2023-05-03,2023-05-03,18975.47,Delivered
PO-00000385,SUP-KSA-03,RM-ADTV-183,2024-11-22,2024-12-02,2024-12-02,576.3,Delivered
PO-00000386,SUP-UKR-01,RM-WHT-149,2023-04-10,2023-05-02,2023-05-02,12223.63,Delivered
PO-00000387,SUP-IND-01,RM-WHT-020,2024-05-07,2024-05-25,2024-05-25,31723.08,Delivered
PO-00000388,SUP-KSA-01,RM-ADTV-197,2024-10-29,2024-11-05,2024-11-05,260.32,Delivered
PO-00000389,SUP-IND-01,RM-WHT-111,2024-05-28,2024-06-15,2024-06-15,17718.81,Delivered
PO-00000390,SUP-KSA-01,RM-ADTV-189,2023-06-05,2023-06-12,2023-06-12,1234.07,Delivered
PO-00000391,SUP-IND-01,RM-WHT-061,2023-11-20,2023-12-08,2023-12-08,12678.07,Delivered
PO-00000392,SUP-UKR-01,RM-WHT-093,2025-01-01,2025-01-23,2025-01-23,24111.65,Delivered
PO-00000393,SUP-KSA-03,RM-ADTV-151,2023-03-10,2023-03-20,2023-03-20,243.8,Delivered
PO-00000394,SUP-AUS-01,RM-WHT-003,2023-03-25,2023-04-19,2023-04-19,6891.68,Delivered
PO-00000395,SUP-IND-01,RM-WHT-133,2024-01-01,2024-01-19,2024-01-19,27005.03,Delivered
PO-00000396,SUP-KSA-04,RM-ADTV-247,2025-03-12,2025-03-23,2025-03-23,1853.97,Delivered
PO-00000397,SUP-KSA-04,RM-ADTV-229,2023-09-06,2023-09-17,2023-09-17,1174.08,Delivered
PO-00000398,SUP-IND-01,RM-WHT-061,2024-09-19,2024-10-07,2024-10-07,13980.17,Delivered
PO-00000399,SUP-KSA-01,RM-ADTV-202,2023-06-24,2023-07-01,2023-07-01,633.93,Delivered
PO-00000400,SUP-IND-01,RM-WHT-025,2024-08-04,2024-08-22,2024-08-22,25024.87,Delivered
PO-00000401,SUP-UKR-01,RM-WHT-043,2024-09-29,2024-10-21,2024-10-21,9141.23,Delivered
PO-00000402,SUP-IND-01,RM-WHT-132,2025-06-02,2025-06-20,2025-06-20,15972.16,Delivered
PO-00000403,SUP-UKR-01,RM-WHT-117,2023-10-22,2023-11-13,2023-11-13,27711.63,Delivered
PO-00000404,SUP-AUS-01,RM-WHT-067,2025-01-17,2025-02-11,2025-02-11,7971.51,Delivered
PO-00000405,SUP-KSA-04,RM-ADTV-211,2023-10-13,2023-10-24,2023-10-24,965.78,Delivered
PO-00000406,SUP-KSA-03,RM-ADTV-224,2024-01-06,2024-01-16,2024-01-16,1197.26,Delivered
PO-00000407,SUP-UKR-01,RM-WHT-019,2024-03-01,2024-03-23,2024-03-23,20519.43,Delivered
PO-00000408,SUP-IND-01,RM-WHT-000,2025-06-04,2025-06-22,2025-06-22,28332.44,Delivered
PO-00000409,SUP-UKR-01,RM-WHT-063,2023-07-14,2023-08-05,2023-08-05,27850.46,Delivered
PO-00000410,SUP-KSA-02,RM-ADTV-160,2024-11-10,2024-11-19,2024-11-19,1359.54,Delivered
PO-00000411,SUP-IND-01,RM-WHT-133,2025-06-08,2025-06-26,2025-06-26,10367.01,Delivered
PO-00000412,SUP-AUS-01,RM-WHT-009,2023-08-23,2023-09-17,2023-09-17,12794.65,Delivered
PO-00000413,SUP-IND-01,RM-WHT-012,2024-06-11,2024-06-29,2024-06-29,24401.53,Delivered
PO-00000414,SUP-KSA-01,RM-ADTV-167,2023-12-24,2023-12-31,2023-12-31,1974.52,Delivered
PO-00000415,SUP-IND-01,RM-WHT-100,2024-02-29,2024-03-18,2024-03-18,10007.57,Delivered
PO-00000416,SUP-IND-01,RM-WHT-094,2025-02-11,2025-03-01,2025-03-01,8469.96,Delivered
PO-00000417,SUP-AUS-01,RM-WHT-061,2023-10-22,2023-11-16,2023-11-16,21357.94,Delivered
PO-00000418,SUP-IND-01,RM-WHT-077,2023-06-08,2023-06-26,2023-06-26,8570.33,Delivered
PO-00000419,SUP-UKR-01,RM-WHT-116,2024-12-08,2024-12-30,2024-12-30,37281.48,Delivered
PO-00000420,SUP-IND-01,RM-WHT-119,2024-09-02,2024-09-20,2024-09-20,19958.32,Delivered
PO-00000421,SUP-KSA-02,RM-ADTV-161,2024-10-30,2024-11-08,2024-11-08,662.15,Delivered
PO-00000422,SUP-UKR-01,RM-WHT-075,2023-01-22,2023-02-13,2023-02-13,20394.16,Delivered
PO-00000423,SUP-AUS-01,RM-WHT-039,2023-11-17,2023-12-12,2023-12-12,9081.19,Delivered
PO-00000424,SUP-AUS-01,RM-WHT-059,2025-05-26,2025-06-20,2025-06-20,51468.27,Delivered
PO-00000425,SUP-UKR-01,RM-WHT-063,2024-06-18,2024-07-10,2024-07-10,46714.98,Delivered
PO-00000426,SUP-AUS-01,RM-WHT-092,2024-10-22,2024-11-16,2024-11-16,28178.75,Delivered
PO-00000427,SUP-AUS-01,RM-WHT-071,2024-02-15,2024-03-11,2024-03-11,10618.99,Delivered
PO-00000428,SUP-KSA-02,RM-ADTV-228,2024-05-10,2024-05-19,2024-05-19,259.6,Delivered
PO-00000429,SUP-IND-01,RM-WHT-034,2024-12-15,2025-01-02,2025-01-02,17665.28,Delivered
PO-00000430,SUP-IND-01,RM-WHT-004,2024-04-08,2024-04-26,2024-04-26,13085.9,Delivered
PO-00000431,SUP-AUS-01,RM-WHT-088,2024-10-01,2024-10-26,2024-10-26,8156.57,Delivered
PO-00000432,SUP-AUS-01,RM-WHT-039,2024-09-08,2024-10-03,2024-10-03,5082.54,Delivered
PO-00000433,SUP-UKR-01,RM-WHT-071,2025-03-25,2025-04-16,2025-04-16,6524.85,Delivered
PO-00000434,SUP-UKR-01,RM-WHT-038,2023-04-02,2023-04-24,2023-04-24,9303.53,Delivered
PO-00000435,SUP-UKR-01,RM-WHT-144,2024-10-25,2024-11-16,2024-11-16,28827.93,Delivered
PO-00000436,SUP-KSA-02,RM-ADTV-224,2024-10-13,2024-10-22,2024-10-22,2351.56,Delivered
PO-00000437,SUP-KSA-03,RM-ADTV-246,2025-06-03,2025-06-13,2025-06-13,1661.7,Delivered
PO-00000438,SUP-KSA-02,RM-ADTV-205,2025-06-19,2025-06-28,2025-06-28,1095.11,Delivered
PO-00000439,SUP-KSA-02,RM-ADTV-178,2023-11-05,2023-11-14,2023-11-14,2285.17,Delivered
PO-00000440,SUP-AUS-01,RM-WHT-038,2025-02-08,2025-03-05,2025-03-05,5063.14,Delivered
PO-00000441,SUP-UKR-01,RM-WHT-066,2023-09-27,2023-10-19,2023-10-19,27577.18,Delivered
PO-00000442,SUP-KSA-01,RM-ADTV-199,2023-12-29,2024-01-05,2024-01-05,2799.07,Delivered
PO-00000443,SUP-UKR-01,RM-WHT-041,2023-02-11,2023-03-05,2023-03-05,28907.11,Delivered
PO-00000444,SUP-AUS-01,RM-WHT-014,2024-08-10,2024-09-04,2024-09-04,21899.58,Delivered
PO-00000445,SUP-KSA-04,RM-ADTV-184,2024-07-07,2024-07-18,2024-07-18,2414.18,Delivered
PO-00000446,SUP-KSA-04,RM-ADTV-154,2023-12-24,2024-01-04,2024-01-04,223.45,Delivered
PO-00000447,SUP-KSA-04,RM-ADTV-182,2024-09-20,2024-10-01,2024-10-01,2502.49,Delivered
PO-00000448,SUP-AUS-01,RM-WHT-085,2024-03-27,2024-04-21,2024-04-21,17790.88,Delivered
PO-00000449,SUP-AUS-01,RM-WHT-009,2023-03-26,2023-04-20,2023-04-20,19494.73,Delivered
PO-00000450,SUP-AUS-01,RM-WHT-073,2023-10-22,2023-11-16,2023-11-16,14896.76,Delivered
PO-00000451,SUP-AUS-01,RM-WHT-108,2023-11-06,2023-12-01,2023-12-01,21432.47,Delivered
PO-00000452,SUP-KSA-03,RM-ADTV-183,2024-02-09,2024-02-19,2024-02-19,521.47,Delivered
PO-00000453,SUP-AUS-01,RM-WHT-014,2023-01-08,2023-02-02,2023-02-02,8643.77,Delivered
PO-00000454,SUP-KSA-03,RM-ADTV-156,2023-02-11,2023-02-21,2023-02-21,2517.59,Delivered
PO-00000455,SUP-UKR-01,RM-WHT-135,2024-12-26,2025-01-17,2025-01-17,19659.38,Delivered
PO-00000456,SUP-KSA-04,RM-ADTV-156,2023-09-20,2023-10-01,2023-10-01,2146.3,Delivered
PO-00000457,SUP-UKR-01,RM-WHT-067,2023-05-03,2023-05-25,2023-05-25,13962.98,Delivered
PO-00000458,SUP-IND-01,RM-WHT-129,2023-09-06,2023-09-24,2023-09-24,9838.59,Delivered
PO-00000459,SUP-IND-01,RM-WHT-026,2023-11-08,2023-11-26,2023-11-26,28680.45,Delivered
PO-00000460,SUP-AUS-01,RM-WHT-147,2024-08-11,2024-09-05,2024-09-05,14977.45,Delivered
PO-00000461,SUP-IND-01,RM-WHT-103,2024-01-15,2024-02-02,2024-02-02,34952.58,Delivered
PO-00000462,SUP-IND-01,RM-WHT-037,2024-04-22,2024-05-10,2024-05-10,11572.4,Delivered
PO-00000463,SUP-AUS-01,RM-WHT-046,2023-02-05,2023-03-02,2023-03-02,24132.84,Delivered
PO-00000464,SUP-KSA-01,RM-ADTV-209,2023-08-14,2023-08-21,2023-08-21,987.37,Delivered
PO-00000465,SUP-KSA-03,RM-ADTV-216,2023-12-07,2023-12-17,2023-12-17,3393.36,Delivered
PO-00000466,SUP-AUS-01,RM-WHT-059,2024-08-17,2024-09-11,2024-09-11,37082.8,Delivered
PO-00000467,SUP-KSA-01,RM-ADTV-203,2025-05-28,2025-06-04,2025-06-04,292.09,Delivered
PO-00000468,SUP-IND-01,RM-WHT-067,2024-11-06,2024-11-24,2024-11-24,6593.07,Delivered
PO-00000469,SUP-IND-01,RM-WHT-132,2024-03-15,2024-04-02,2024-04-02,12613.69,Delivered
PO-00000470,SUP-IND-01,RM-WHT-105,2024-08-28,2024-09-15,2024-09-15,23358.91,Delivered
PO-00000471,SUP-UKR-01,RM-WHT-136,2025-04-15,2025-05-07,2025-05-07,37737.56,Delivered
PO-00000472,SUP-KSA-01,RM-ADTV-245,2024-12-06,2024-12-13,2024-12-13,662.61,Delivered
PO-00000473,SUP-IND-01,RM-WHT-050,2025-02-22,2025-03-12,2025-03-12,11162.65,Delivered
PO-00000474,SUP-IND-01,RM-WHT-028,2024-05-19,2024-06-06,2024-06-06,38850.53,Delivered
PO-00000475,SUP-KSA-01,RM-ADTV-150,2024-12-12,2024-12-19,2024-12-19,3380.05,Delivered
PO-00000476,SUP-AUS-01,RM-WHT-000,2024-03-10,2024-04-04,2024-04-04,8272.88,Delivered
PO-00000477,SUP-UKR-01,RM-WHT-109,2024-12-30,2025-01-21,2025-01-21,13502.52,Delivered
PO-00000478,SUP-AUS-01,RM-WHT-000,2023-11-30,2023-12-25,2023-12-25,17814.59,Delivered
PO-00000479,SUP-AUS-01,RM-WHT-062,2024-01-03,2024-01-28,2024-01-28,40451.7,Delivered
PO-00000480,SUP-KSA-04,RM-ADTV-167,2024-10-04,2024-10-15,2024-10-15,3741.08,Delivered
PO-00000481,SUP-IND-01,RM-WHT-148,2023-04-01,2023-04-19,2023-04-19,41245.89,Delivered
PO-00000482,SUP-AUS-01,RM-WHT-136,2023-11-25,2023-12-20,2023-12-20,8558.89,Delivered
PO-00000483,SUP-AUS-01,RM-WHT-034,2025-03-12,2025-04-06,2025-04-06,18330.53,Delivered
PO-00000484,SUP-AUS-01,RM-WHT-037,2023-12-15,2024-01-09,2024-01-09,35850.94,Delivered
PO-00000485,SUP-UKR-01,RM-WHT-129,2024-09-28,2024-10-20,2024-10-20,9033.03,Delivered
PO-00000486,SUP-IND-01,RM-WHT-134,2024-10-27,2024-11-14,2024-11-14,9307.18,Delivered
PO-00000487,SUP-KSA-02,RM-ADTV-218,2024-05-02,2024-05-11,2024-05-11,730.21,Delivered
